-0.418317, 0.224614, 0.467404, 0.108843, 0.922982, -0.619562, 1.404661, -0.930169, -2.352551, 2.332289, 1.121767, -0.736129, -66.750586, -27.104868, -1.521492, -71.715543, -73.127654, 2.027816, 2.249122, 2.499933, 1.380469, 1.045557, 1.681081, 2.183229, 2.027757, 1.264233, 0.455829, 1.367711, 0.366331, 2.420007, 1.311823, 1.565641, 0.052654
-0.344191, 2.003138, 1.439684, -1.354081, -1.916614, 1.362675, 0.275037, -0.313341, 2.123349, 0.211425, 0.275732, 1.941987, 30.752715, -39.120860, -54.301208, -40.401546, 21.211475, 0.643885, 0.781213, 0.348532, 0.277379, 1.410993, 1.065166, 0.490694, 2.343464, 1.845008, 1.046781, 1.992881, 2.343861, 1.776974, 0.603390, 1.932443, -0.006126
-0.266810, 1.914124, -0.803062, -0.788301, 2.266405, 1.222660, -1.481446, 1.608011, 0.297289, 1.400760, -0.523507, -0.546223, -20.349103, -7.378045, 47.197758, 52.719058, -0.797400, 0.596360, 0.767934, 2.165795, 1.518512, 1.377406, 1.306561, 0.865328, 1.072875, 1.806382, 2.109623, 2.432645, 2.215801, 0.464433, 1.974268, 2.268730, 0.041081
-1.228050, 0.420980, 2.112620, -1.051620, 1.593197, 1.071380, 0.642825, -1.553070, -0.524847, 0.494845, -0.506755, -1.752639, 17.309137, 64.671224, 29.259448, 63.537251, 20.582074, 1.718794, 1.517181, 1.508819, 0.463695, 0.827035, 0.972911, 2.468106, 1.959643, 1.718058, 0.404480, 2.340605, 1.051242, 0.467671, 2.390199, 2.079760, -0.004473
-0.597136, 1.326050, 2.025998, -0.776004, 1.594898, 1.390657, -0.671950, 2.140861, -2.350050, 1.946716, 0.347711, 0.616621, 32.238508, 32.610149, -21.222851, 7.537688, -64.078106, 1.963998, 0.659939, 0.590376, 1.456152, 1.801009, 1.812109, 1.613933, 0.878246, 2.181678, 0.712285, 0.620031, 0.359629, 2.280144, 1.880681, 2.106635, 0.002107
1.108690, 0.964889, 1.563340, -1.234713, 1.539284, -0.265464, 0.975511, 1.005796, 1.069886, -0.894082, 0.976223, -1.159869, 39.229567, -68.662629, -62.800026, 69.954731, 29.168004, 1.774662, 2.251519, 2.275907, 0.416011, 0.404077, 2.330172, 1.196768, 0.579148, 1.738944, 0.424549, 2.139343, 2.432126, 2.496787, 0.252325, 1.081444, -0.018181
-2.057996, 0.187430, 2.266987, 1.583896, 0.253862, 1.946345, -1.188741, 1.360903, -1.232912, -1.179988, -2.322370, 0.652355, -50.646967, 26.430543, 68.139732, -25.523931, 19.285850, 1.184130, 1.921261, 2.387027, 0.506522, 0.622749, 1.041702, 2.134766, 2.015731, 1.648278, 2.103183, 2.194445, 1.544008, 2.394907, 2.450737, 0.290081, 0.030707
-0.202373, 1.067198, 1.040531, 0.528994, -1.474458, 1.236945, -1.731041, 0.684926, -0.814357, -2.122329, -1.910073, -1.805801, -73.664315, 23.862138, -49.041644, 7.083320, -50.633258, 0.727448, 1.215313, 1.768231, 2.150830, 2.005936, 1.270898, 2.228027, 1.205075, 0.697703, 0.801097, 1.536775, 2.325704, 0.360969, 2.300823, 0.680268, 0.002555
1.622066, 0.895739, -1.397403, 0.390919, 1.104077, -1.169936, 1.691456, -1.548610, -0.972828, 1.672808, 0.766968, 2.044124, 72.251544, -68.307314, 58.980728, -60.906798, -60.559690, 2.474255, 1.800512, 2.447765, 2.082655, 1.440710, 1.012999, 1.220932, 1.702934, 0.455301, 1.501219, 0.989028, 1.089394, 0.442030, 1.195569, 0.673649, 0.020373
-1.365718, 0.421233, 1.646845, -2.054991, -1.143670, 0.179750, 0.410903, -2.323307, -0.971160, 1.432418, -0.952766, -0.438777, 11.790711, 16.483033, -19.668638, 29.201437, -11.442091, 1.266682, 1.122711, 2.408713, 0.489999, 1.912878, 0.984258, 1.921788, 2.244414, 2.122493, 0.495471, 1.636729, 1.513350, 2.368909, 2.007576, 1.831825, -0.004606
2.127532, -0.181155, -0.469180, -1.683473, -0.942911, 0.252781, -2.092058, -2.082573, 1.814831, -1.424773, 2.192165, 2.256716, -44.285920, -13.452608, -47.989195, -4.399033, 15.452409, 2.254576, 1.904264, 2.464938, 0.460893, 0.979295, 1.754134, 1.481054, 1.832875, 1.885660, 0.291617, 2.205423, 1.539292, 1.875976, 1.776952, 2.481534, 0.019751
0.382161, -0.005071, -0.402129, -1.024313, -1.264981, 1.756890, 0.217051, 0.582309, -0.770773, -0.021046, -0.283608, 2.331952, 5.631577, -0.091539, -38.487907, -66.260269, -36.333661, 1.227371, 1.925602, 1.090353, 0.821983, 1.571371, 1.041461, 0.334233, 0.699247, 1.991578, 0.706731, 1.777106, 0.576604, 1.727307, 0.605954, 2.274888, 0.030228
-0.994741, 0.938109, -0.849445, 1.924179, -1.451136, 2.077644, 0.168883, 1.556334, -1.166475, -1.412337, -0.846954, 1.378359, -0.583482, -56.575883, -20.858677, -21.792318, 36.518889, 0.969528, 1.855164, 0.747813, 1.485640, 2.404620, 1.443496, 0.578602, 1.568215, 1.995923, 1.724138, 1.341092, 0.732703, 1.789684, 0.470369, 0.491481, -0.006858
1.428557, 0.144122, 0.093816, -1.877312, 2.167098, 0.370333, -0.884456, -2.171964, -2.030494, 0.605087, 0.357942, -1.782748, -40.645454, -28.139783, 4.667100, -10.042896, -40.946001, 1.683492, 2.202616, 1.618702, 2.270582, 0.926660, 1.374676, 0.431595, 1.314611, 1.161251, 2.144263, 1.881672, 0.760396, 1.475605, 2.498401, 0.374604, -0.004468
1.149375, 1.469366, -1.999456, -0.808290, 0.889751, 1.629881, 0.289206, 2.211103, 0.109198, 2.167928, 0.169202, 2.215611, 14.965727, -21.020230, -36.999692, 46.178818, 27.395943, 0.529303, 0.988201, 0.693096, 2.115385, 0.281218, 0.674309, 1.359128, 2.370624, 1.580406, 2.126278, 1.111046, 2.092743, 2.234686, 0.610506, 2.274153, -0.043980
0.302244, -0.145252, -0.228739, 0.897209, -0.259548, 1.448377, -1.322003, 0.003692, 0.790000, -1.980504, 1.978456, 1.297945, 28.961956, 13.599030, -41.098603, 5.772977, -23.569120, 1.732014, 0.960027, 1.920935, 1.402724, 1.578979, 0.648938, 2.452370, 0.724643, 1.327529, 2.286360, 0.609148, 1.945769, 0.284930, 2.310488, 1.116114, -0.007904
2.149208, 1.277042, -1.684981, 1.974405, -0.820628, 0.867269, 0.771238, -1.582216, -0.298746, -2.338057, 0.891508, -1.826124, 3.903987, 64.307822, 71.558138, -22.367902, -37.320793, 2.116585, 2.439006, 1.124126, 1.439304, 2.137334, 2.429882, 0.771085, 1.127161, 0.689695, 1.200320, 1.783267, 0.620737, 0.973563, 2.176657, 1.821557, 0.018471
0.506754, 1.725089, -1.763008, 0.620541, 0.910850, -1.888292, 1.415008, -1.390746, -0.825304, -2.327402, 0.892673, -1.095686, 26.201432, -32.540774, -12.781177, -13.246755, -38.205311, 1.875068, 2.260032, 1.356474, 0.514710, 0.980689, 0.434352, 0.411806, 1.721914, 2.208719, 0.690113, 1.481110, 0.511979, 2.328411, 0.849639, 0.626509, 0.013721
-0.252992, -1.466912, 0.833705, 2.153064, 0.109638, 0.137438, 0.841578, -2.182687, 1.523850, -0.489800, 0.469172, 1.555127, 67.288390, 65.975559, 51.223406, 61.792440, -54.463137, 0.445934, 1.567585, 0.406640, 0.393914, 0.255522, 0.814645, 1.982325, 0.443588, 0.390822, 2.293222, 1.185385, 0.512309, 1.126160, 1.871146, 1.603765, -0.070124
-0.632668, -2.099770, 0.238811, -1.263365, 0.650794, 0.445885, 1.286266, -2.173269, -0.398483, -1.006064, -0.860950, 1.760056, 50.723471, 59.373445, -60.503456, -31.585994, -15.799481, 0.746772, 2.005051, 2.145028, 1.237205, 0.711782, 1.171902, 1.150560, 2.459831, 2.383015, 0.575623, 0.988282, 2.059316, 0.673795, 1.718793, 1.507901, 0.012628
-0.484229, -0.144539, 2.318096, -1.793062, -0.265226, 0.270858, 0.142600, -1.929328, -0.263160, 2.000639, 1.846167, 2.162235, -39.834439, -47.420069, -39.106788, 32.206193, -60.520312, 1.151867, 1.932860, 1.575876, 2.498623, 1.857941, 2.409070, 1.993319, 0.716149, 0.308418, 1.082594, 0.913037, 1.917576, 1.191680, 0.562761, 0.822124, -0.024441
0.918536, 0.050479, 0.174968, 0.150629, 1.072160, -0.376139, 2.251724, -0.465203, -0.805426, 1.903360, 2.073558, 2.177030, -74.827635, -28.057288, 41.164765, 56.198741, -17.760831, 1.280760, 1.483091, 2.314164, 2.157837, 0.512948, 0.613097, 0.826166, 2.128245, 0.412897, 2.054478, 0.356159, 2.463975, 2.271966, 1.683374, 2.461318, -0.019795
1.429979, 0.468016, 0.967566, -0.578064, 1.416132, -1.346035, 1.373283, -0.515078, -0.257928, 0.410217, 0.285703, -0.117003, -44.464894, -21.467936, -61.597066, 38.109102, -0.324031, 0.685165, 1.561149, 2.472307, 0.563832, 0.828528, 1.315309, 1.657379, 2.068220, 1.823435, 0.724392, 1.606203, 1.453610, 1.816403, 1.792150, 1.421360, -0.006534
0.555334, -1.740475, 2.349794, -1.548286, -0.230274, -1.344861, 2.257920, -0.005472, 2.287681, 0.664400, -1.784792, 2.062295, 43.465021, 16.607642, -25.366269, -30.880830, -14.105852, 2.469301, 1.800622, 2.045547, 1.009823, 1.840464, 1.183196, 1.967383, 1.309948, 1.548056, 0.674278, 0.832557, 1.528047, 1.882019, 2.092765, 0.348970, 0.033472
-1.764741, -0.224511, 1.270387, -0.443237, 0.807296, 1.258402, 0.760491, 1.580010, 0.916551, -0.322011, -2.218120, -0.231966, -48.091027, -65.889811, 39.943012, 72.206934, -68.055097, 0.594856, 2.498491, 1.894448, 1.734139, 0.668069, 2.242587, 0.664497, 0.700721, 2.019456, 1.254027, 2.185699, 0.794466, 0.347058, 0.253991, 2.083503, -0.058562
1.615365, 1.358633, -1.692767, -1.644881, 2.064721, -0.259940, -0.428375, 0.839901, -2.102102, -1.248435, 1.814684, 0.808703, 42.644935, 33.414602, -0.780985, 73.983078, -66.401673, 1.181137, 1.127357, 1.740176, 0.895572, 0.870506, 0.343821, 2.093554, 2.362001, 0.647794, 1.228087, 0.457582, 1.583369, 2.431436, 2.137448, 2.095830, 0.036429
0.058462, -2.323230, 0.333760, 1.762379, -1.765606, -0.632137, 2.115857, 1.525954, 1.891961, -1.008034, -0.993604, 1.205914, -6.243385, 67.425679, -26.618646, 70.420711, 60.886196, 1.589330, 1.361306, 0.721249, 0.523720, 1.663837, 0.363033, 1.001154, 2.393626, 1.165952, 2.404320, 0.897154, 0.472799, 0.829333, 1.353310, 1.335429, 0.008837
1.068128, -2.167173, -1.621591, -2.331930, 0.184438, -0.905446, -1.519590, 1.393584, 1.393060, 2.015585, -1.421079, -1.682297, -1.204554, 5.057728, -44.760777, -44.373486, 14.819392, 2.417884, 1.631744, 0.978506, 1.997143, 1.983057, 1.483774, 0.295659, 0.394563, 2.171952, 1.490183, 2.248165, 2.166486, 1.885088, 1.923471, 1.274524, 0.047883
0.385332, 1.454533, -1.540512, -1.520985, 1.521407, 0.871935, -0.914214, 1.906697, 1.603879, 1.531417, -0.543925, 0.285084, -34.813774, 34.907272, 36.520063, -7.305502, 66.429084, 1.729327, 0.806515, 0.352373, 1.828713, 1.682646, 1.486850, 2.485314, 0.924782, 1.308260, 2.427628, 1.138783, 0.279509, 1.202152, 1.068128, 0.780989, 0.002574
-0.998677, 0.768618, 1.506695, -1.360031, 1.755201, 0.103532, 1.187020, -2.004401, 0.904497, -0.282097, -0.533288, -0.015621, 42.917402, -37.229608, -68.028001, -46.620550, 48.409217, 1.580646, 1.672656, 2.330965, 1.023016, 0.837917, 1.628442, 1.724230, 0.626872, 0.590177, 0.355466, 2.073732, 2.205630, 0.514916, 2.189619, 1.427893, -0.016312
-1.186544, 0.581560, 0.788570, 2.261020, 0.265498, -0.412266, -1.735742, 1.778661, -1.439424, 1.008870, 0.899244, 0.960613, 11.956031, -54.993483, 24.531290, -52.608890, 52.380971, 1.629704, 0.440955, 1.132692, 1.403966, 2.204964, 0.578307, 1.099443, 0.594022, 1.978506, 1.494600, 2.233275, 1.662045, 1.734366, 2.245211, 2.010216, 0.059219
1.876758, -2.061053, 0.645338, -1.718500, -0.596486, -1.883824, 1.107543, 0.536358, -0.228857, -1.089455, 1.879717, 0.544114, -58.079122, 64.200867, 73.972994, 64.107343, 2.120687, 0.510863, 1.579422, 1.339567, 2.104664, 2.338422, 0.355738, 2.141750, 2.399319, 2.362223, 2.126781, 0.564546, 1.569619, 0.839151, 2.106825, 0.416683, -0.061501
0.312604, -0.371304, -1.298985, 0.451543, 2.132337, 0.461426, -1.410851, 0.571418, -0.031511, -1.812571, 1.718996, -0.484174, 24.995756, -46.336182, 27.791743, -4.171009, -52.154962, 1.848191, 0.547907, 0.930698, 1.749032, 1.227329, 1.216862, 0.791335, 1.715216, 2.132725, 1.455975, 1.078237, 1.932892, 2.110548, 2.232811, 0.607836, -0.011346
1.283408, 1.630327, -1.641411, -0.866026, 1.267808, -1.375050, -0.915236, -1.141011, -2.267876, 2.315989, 0.488698, -0.143157, 63.192523, -73.271654, 23.318099, -42.717203, -48.024066, 1.517785, 0.412623, 1.952543, 1.643464, 2.201004, 1.524457, 2.299898, 0.888660, 1.706593, 1.208971, 0.925676, 0.581097, 0.750804, 2.266619, 1.816813, 0.013439
-0.899463, 0.061695, 0.181136, 0.149460, 0.264641, -0.671261, -0.431821, -0.543021, 1.341851, -1.012679, 1.056121, -1.346490, -49.740741, -42.640544, 40.373190, -47.798622, 48.555109, 2.360657, 0.560728, 0.409212, 0.880016, 0.420985, 0.746152, 0.577563, 2.095498, 1.280462, 0.967901, 1.511642, 0.667038, 0.662523, 1.271185, 0.301593, 0.058134
0.205367, 2.135366, -0.451703, -0.115757, 0.694880, 1.547388, -0.719353, 1.816476, -2.059715, -0.428849, 2.291472, -1.590068, -10.248137, -40.444861, 43.213563, -9.641150, -38.808924, 0.451112, 0.839130, 1.756453, 2.200099, 2.057407, 2.333624, 0.725852, 1.401603, 0.736678, 1.096703, 1.787169, 0.956707, 2.376387, 1.677428, 1.540304, 0.006265
